epoch,train_loss,train_data,val_loss,val_rmse,val_real_rmse,val_endpoint_mae,val_real_endpoint_mae,lr,violations,nfe,skipped
155,0.0042910143031965236,0.004244906790666568,0.011505767630524133,0.16031415757931422,0.16031415757931422,0.13116392493247986,0.13116392493247986,2.6708651573759685e-05,0.0,62.333333333333336,0
156,0.004315410159569587,0.004267225268887071,0.011322000461998272,0.15922617665584585,0.15922617665584585,0.1278636264614761,0.1278636264614761,2.652588650120045e-05,0.0,62.833333333333336,0
157,0.0042987569879626465,0.004244140856149177,0.011273784426634847,0.15885138042797525,0.15885138042797525,0.12726404750719666,0.12726404750719666,2.6338870739507655e-05,0.0,62.833333333333336,0
158,0.004484223277148974,0.004440088245243285,0.0109943736410969,0.1571994055729545,0.1571994055729545,0.12403009831905365,0.12403009831905365,2.614767638681744e-05,0.0,62.833333333333336,0
159,0.004292318217687965,0.00422722823655085,0.011044249224141822,0.15751545507335937,0.15751545507335937,0.12523068394511938,0.12523068394511938,2.5952377152192325e-05,0.0,62.583333333333336,0
160,0.0042509953280579615,0.004208449126255213,0.011185675936303596,0.15834390240839863,0.15834390240839863,0.12644499214366078,0.12644499214366078,2.5753048327204938e-05,0.0,62.5,0
161,0.004234593897137984,0.004187099112995283,0.011128823776008545,0.15885753344983097,0.15885753344983097,0.12136542936787009,0.12136542936787009,2.5549766756911722e-05,0.0,62.75,0
162,0.004343469745256259,0.004292623378773502,0.01151110306091141,0.1601459913350073,0.1601459913350073,0.1331620505079627,0.1331620505079627,2.534261081022766e-05,0.0,62.666666666666664,0
163,0.004691492123582306,0.004640446701488245,0.01113823066475561,0.1580036010261011,0.1580036010261011,0.12581341248005629,0.12581341248005629,2.5131660349713587e-05,0.0,63.083333333333336,0
164,0.004405456735187367,0.004344227182225306,0.010939120021362214,0.15715297125017602,0.15715297125017602,0.12184054497629404,0.12184054497629404,2.491699670078767e-05,0.0,62.916666666666664,0
165,0.004792876667005588,0.004747766055954925,0.011001210977120479,0.15726256312761253,0.15726256312761253,0.12283750250935555,0.12283750250935555,2.469870262037286e-05,0.0,62.75,0
166,0.0044491321011924535,0.0043921549304649764,0.011140060761272608,0.15801245037627393,0.15801245037627393,0.12463027611374855,0.12463027611374855,2.4476862264992593e-05,0.0,63.583333333333336,0
167,0.004604659246680853,0.004545281796529663,0.011173136714660359,0.15794187307757046,0.15794187307757046,0.12799019180238247,0.12799019180238247,2.4251561158326782e-05,0.0,64.58333333333333,0
168,0.004572552861056857,0.0045232702625794576,0.011516088426105853,0.16170779244051853,0.16170779244051853,0.12694465555250645,0.12694465555250645,2.402288615824086e-05,0.0,64.25,0
169,0.004127075111681065,0.004073585809701778,0.010951623525670584,0.15663499269161946,0.15663499269161946,0.12460287194699049,0.12460287194699049,2.379092542330038e-05,0.0,63.916666666666664,0
170,0.004205212075566085,0.0041540688081447286,0.011204954395651612,0.15949896826928506,0.15949896826928506,0.12251203507184982,0.12251203507184982,2.355576837878423e-05,0.0,63.333333333333336,0
171,0.004273278579173873,0.004212872313115352,0.011035220999190187,0.15772528779761377,0.15772528779761377,0.12208476243540645,0.12208476243540645,2.331750568220951e-05,0.0,63.0,0
172,0.004349014346023712,0.004300099152985126,0.01122672886635101,0.1585401009734852,0.1585401009734852,0.125502263661474,0.125502263661474,2.307622918838126e-05,0.0,63.583333333333336,0
173,0.004498341462789786,0.004432174202214078,0.01121868862270503,0.15853609273249733,0.15853609273249733,0.12551476620137691,0.12551476620137691,2.2832031913980777e-05,0.0,63.166666666666664,0
174,0.0041570671098409345,0.004109323705260219,0.011035049948304732,0.1574871864920992,0.1574871864920992,0.12493561115115881,0.12493561115115881,2.258500800170585e-05,0.0,64.83333333333333,0
175,0.004405739715064922,0.004354390243795099,0.010990612012719225,0.15751015861482878,0.15751015861482878,0.12206728756427765,0.12206728756427765,2.2335252683976965e-05,0.0,63.333333333333336,0
176,0.004359119077264495,0.004303727917069011,0.011148837485592367,0.15805209199538614,0.15805209199538614,0.12549427058547735,0.12549427058547735,2.208286224622343e-05,0.0,63.5,0
177,0.004092302593709481,0.004037858619510991,0.01114353370733312,0.15812786306704787,0.15812786306704787,0.12434992240741849,0.12434992240741849,2.1827933989763462e-05,0.0,63.666666666666664,0
178,0.004852332430503499,0.0047987832080881926,0.011440222786603726,0.15991589787872998,0.15991589787872998,0.12825640197843313,0.12825640197843313,2.157056619429271e-05,0.0,63.166666666666664,0
179,0.004352587643219231,0.004300358318056554,0.011368987848186407,0.15950645953527962,0.15950645953527962,0.1280885050073266,0.1280885050073266,2.1310858079995545e-05,0.0,63.0,0
180,0.004267433057805192,0.00421183168855066,0.01123153459502646,0.15858609395006473,0.15858609395006473,0.12737304344773293,0.12737304344773293,2.1048909769293804e-05,0.0,64.0,0
181,0.0041872741213945614,0.004136042088463891,0.011282395502519194,0.15867073918207228,0.15867073918207228,0.12778090592473745,0.12778090592473745,2.078482224824767e-05,0.0,64.08333333333333,0
182,0.00440714058202079,0.004355417443993777,0.01152303123986087,0.16053274998840794,0.16053274998840794,0.12840856704860926,0.12840856704860926,2.051869732762365e-05,0.0,64.25,0
183,0.0045666709841130325,0.004510021800000017,0.011214817488223616,0.1586523874781955,0.1586523874781955,0.12468200968578458,0.12468200968578458,2.0250637603644555e-05,0.0,64.08333333333333,0
184,0.004361367255071968,0.004307268882671324,0.011290263466662509,0.15865646730081961,0.15865646730081961,0.12929112650454044,0.12929112650454044,1.9980746418436738e-05,0.0,63.25,0
185,0.004308244464207671,0.004249800288233827,0.011458617154175954,0.15995821877987948,0.15995821877987948,0.13058367371559143,0.13058367371559143,1.9709127820189705e-05,0.0,63.333333333333336,0
186,0.004613436054198259,0.004567909996230431,0.011475967986768865,0.16037560175623275,0.16037560175623275,0.12764361128211021,0.12764361128211021,1.9435886523043577e-05,0.0,64.25,0
187,0.00430617523114702,0.004249480190340351,0.011363322145719223,0.15948583534533384,0.15948583534533384,0.1264116824604571,0.1264116824604571,1.9161127866719795e-05,0.0,63.583333333333336,0
188,0.004407477756942058,0.00434899212227909,0.011207773964308387,0.15838587401791243,0.15838587401791243,0.12505148397758603,0.12505148397758603,1.8884957775910632e-05,0.0,63.166666666666664,0
189,0.004170408066769937,0.004120341914674302,0.011253319108190052,0.15867747690699469,0.15867747690699469,0.1259222188964486,0.1259222188964486,1.8607482719443238e-05,0.0,63.333333333333336,0
190,0.004271348014793514,0.004223199742518268,0.011365543264666655,0.15948999579459228,0.15948999579459228,0.12647096253931522,0.12647096253931522,1.832880966923386e-05,0.0,63.5,0
191,0.004341876532499277,0.004290311968771239,0.011175434478815305,0.1580434110626249,0.1580434110626249,0.124877221416682,0.124877221416682,1.804904605904814e-05,0.0,63.333333333333336,0
192,0.004402822374375306,0.00434471030213975,0.01113656984664857,0.15786758478482782,0.15786758478482782,0.12439210247248411,0.12439210247248411,1.776829974308335e-05,0.0,63.5,0
193,0.00455837623140809,0.004505581009171224,0.011238004914361,0.1586483251500864,0.1586483251500864,0.1259448006749153,0.1259448006749153,1.748667895438854e-05,0.0,63.333333333333336,0
194,0.0040180616621204495,0.003969058408960298,0.011070248521548365,0.15823992168683304,0.15823992168683304,0.12229080405086279,0.12229080405086279,1.7204292263138648e-05,0.0,63.416666666666664,0
195,0.0044222146493437565,0.004374421017326806,0.011005489101080457,0.1570636400521021,0.1570636400521021,0.12537491554394364,0.12537491554394364,1.6921248534778633e-05,0.0,63.166666666666664,0
196,0.004591622701880343,0.004538348386746962,0.01112320904758235,0.15775098547138036,0.15775098547138036,0.12634373782202601,0.12634373782202601,1.6637656888053755e-05,0.0,63.083333333333336,0
197,0.0041888453015141,0.004139935013629131,0.010908248348485472,0.1568652049880408,0.1568652049880408,0.12054750043898821,0.12054750043898821,1.635362665294224e-05,0.0,63.25,0
198,0.004305032779804997,0.0042464157060698605,0.011155801609238125,0.15803005733990136,0.15803005733990136,0.12577057536691427,0.12577057536691427,1.6069267328506494e-05,0.0,62.583333333333336,0
199,0.004210362154267955,0.004161140457567412,0.010962397369780774,0.15693434325717465,0.15693434325717465,0.12379370909184217,0.12379370909184217,1.578468854067911e-05,0.0,63.083333333333336,0
200,0.004237848283592725,0.004179772015122454,0.010861567142455897,0.15662545836828326,0.15662545836828326,0.12045491300523281,0.12045491300523281,1.55e-05,0.0,63.083333333333336,0
