Study,Year,DOI_or_ID,Source_URL,Source_Access,Source_File,Inclusion_Tier,Reliability_Tier,Mn_wt,C_wt,Al_wt,Si_wt,Cu_wt,Ni_wt,Cr_wt,Mo_wt,Nb_wt,V_wt,T_anneal_C,Time_sec,RA_fraction,RA_pct,Measurement_Method,Data_Quality,Initial_Condition,Source_Ref,Extraction_Note,ML_Ready,Row_Key
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,8.201132619018784,0.07028292770087428,0.15983444210242442,0.15745531389931516,0.0,0.0,0.0,0.0,0.0,0.0,666.9655687636814,234.71493756451864,0.02246353168062637,2.2463531680626367,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,zhao_2014|7.9|0.07|0.05|0.14|580.0|3600.0|0.12|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,4.612306657029128,0.18265154517338855,0.0,0.31357160799267086,0.0,0.0,0.0,0.0,0.0,0.0,450.0,961.489955295587,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,wang_2023_hot_stamping|4.6|0.18|0.0|0.23|610.0|600.0|0.0401|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,4.999146555779532,0.1327515393805181,0.0,0.07417357283489263,0.0,0.0,0.0,0.0,0.0,0.0,623.8336579263901,307686.10460133106,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|4.89|0.14|0.0|0.17|700.0|30.0|0.08|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.180593245403009,0.0997633161944056,0.001449456582353956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.3851486333638,192850.68280168608,0.009584026716255167,0.9584026716255167,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,gibbs_2011|7.1|0.1|0.0|0.0|575.0|604800.0|0.23|neutron_diffraction
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.10657719921199,0.12077119803545901,0.04252130394480232,0.21159364115886134,0.0,0.026,0.083,0.018,0.01,0.004,632.7205209272627,548.3645498013361,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|7.17|0.139|0.046|0.21|800.0|120.0|0.353|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,5.089096110163429,0.09745274445857391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.04538084121,3601.5197614981157,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,arlazarov_2012|5.0|0.1|0.0|0.0|600.0|7200.0|0.08|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.82156497416349,0.12594487357106368,0.0,0.21623804770536353,0.0,0.0,0.0,0.0,0.0,0.0,697.7161261302857,190994.55459181132,0.007877079766361652,0.7877079766361652,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|7.33|0.14|0.0|0.24|750.0|30.0|0.28|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,4.920512672739004,0.19583894622865758,0.10787864308666995,0.07726450697340265,0.0,0.0,0.0,0.0,0.0,0.0,703.9886226504191,23113.268731303742,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,sun_2021_art|4.98|0.2|0.0|0.0|650.0|21600.0|0.336|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,4.022282276427715,0.19160125150546256,1.9773446519429858,0.5010617415625365,0.0,0.0,0.0,0.0,0.0,0.0,598.9601958361806,16606.786661847018,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,lpbf_2021|3.93|0.23|2.01|0.51|25.0|0.0|0.14|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.376711369191277,0.08307995187334713,0.12834703099914138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.288313794173,20916.516751741667,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,gibbs_2011|7.1|0.1|0.0|0.0|650.0|604800.0|0.435|neutron_diffraction
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,9.250855721807742,0.071958896067715,0.0011469028683652371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.8794682087423,276360.40676855814,0.014053446441370465,1.4053446441370465,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,han_2014|9.0|0.05|0.0|0.0|600.0|3600.0|0.12|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,8.00257761189826,0.21245596623661314,2.058358603773264,0.5034867904480324,0.0,0.0,0.0,0.0,0.0,0.0,703.8635820977854,5049.997385430629,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,ma_2019|8.0|0.2|2.0|0.5|700.0|3600.0|0.45|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,4.455654485349381,0.21978559003872847,0.05019386786673143,0.002381371947379612,0.0,0.0,0.0,0.0,0.0,0.0,664.7508583534865,181.798770865617,0.00927139431228166,0.9271394312281659,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,sun_2021_art|4.98|0.2|0.0|0.0|650.0|600.0|0.212|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.213674620102662,0.13081581904506384,0.0,0.03336224648078486,0.0,0.0,0.0,0.0,0.0,0.0,562.1468816890557,3250.544946300389,0.007289888848877993,0.7289888848877992,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,demoor_2011|7.1|0.11|0.0|0.0|600.0|60.0|0.02|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,6.681715663102929,0.14909481136246716,0.079048262939724,0.23846331448532843,0.0,0.026,0.083,0.018,0.01,0.004,659.1989079167877,41173.14537192998,0.016369338675791024,1.6369338675791025,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|7.17|0.139|0.046|0.21|750.0|60.0|0.34|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,5.323386190807071,0.11320696971931297,1.1735499650020396,0.0,0.0,0.0,0.0,0.2,0.05,0.0,598.4712225156006,3940.1136403948453,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,pmc6266817_2018|5.0|0.12|1.0|0.0|750.0|1800.0|0.2|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.207284251662517,0.12344123580601567,0.0686451027790321,0.138417614505274,0.0,0.026,0.083,0.018,0.01,0.004,782.6388667397694,669.2026998598571,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|7.17|0.139|0.046|0.21|700.0|120.0|0.424|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,6.2199282843718375,0.017201169081745453,0.08111490656037072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0154170008261,22147.87425325379,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,nakada_2014|6.0|0.0|0.0|0.0|600.0|86400.0|0.35|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,4.401535549600168,0.18096851961581084,0.062394466013296665,0.19263340660269213,0.0,0.0,0.0,0.0,0.0,0.0,649.7360867836737,2600.9437573464315,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,wang_2023_hot_stamping|4.6|0.18|0.0|0.23|610.0|600.0|0.0401|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.558448355873988,0.1074103422457286,0.07763446925284884,0.12289377183882466,0.0,0.0,0.0,0.0,0.0,0.0,666.8043826618019,418380.99605461076,0.005119161301774216,0.5119161301774217,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,zhao_2014|7.9|0.07|0.05|0.14|600.0|3600.0|0.22|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.227365964511057,0.1335235303598387,0.06278308459522719,0.2514701121154732,0.0,0.026,0.083,0.018,0.01,0.004,745.0945948036299,983.8002318916006,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|7.17|0.139|0.046|0.21|800.0|120.0|0.353|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.162607243209648,0.16859343782170721,0.09525840032091704,0.23424616497382514,0.0,0.026,0.083,0.018,0.01,0.004,645.4274490446232,36773.66549574005,0.004736896517242787,0.4736896517242787,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|7.17|0.139|0.046|0.21|750.0|120.0|0.237|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,4.591861018245424,0.15764812313956367,1.6686954291828053,0.24944034282450114,0.0,0.0,0.0,0.2,0.0,0.0,723.6581355853913,7352.302675887258,0.022009389949931887,2.2009389949931886,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,pmc11053108_2024|4.7|0.16|1.6|0.2|640.0|3600.0|0.0|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.188625481761208,0.15904072895888052,0.0,0.18695500778383237,0.0,0.026,0.083,0.018,0.01,0.004,784.0091951228949,64.71397653502785,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|7.17|0.139|0.046|0.21|725.0|30.0|0.393|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.778835896247097,0.16445037605848684,0.06825726001868093,0.30050164609708396,0.0,0.026,0.083,0.018,0.01,0.004,618.7962221458106,3156.3834741321725,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|7.17|0.139|0.046|0.21|800.0|120.0|0.345|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.513595620421193,0.12465575107728932,0.0,0.2803703107558032,0.0,0.0,0.0,0.0,0.0,0.0,798.1745265773562,40.05496039207732,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|7.33|0.14|0.0|0.24|600.0|86400.0|0.3|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.3308896932899295,0.10272502882563697,0.0,0.006734080910517436,0.0,0.0,0.0,0.0,0.0,0.0,773.7461300939133,75325.90171955664,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,demoor_2011|7.1|0.11|0.0|0.0|600.0|360000.0|0.35|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,6.185666116141738,0.08450531161452204,3.1166367941125714,0.036200795062678155,0.0,0.0,0.0,0.0,0.0,0.0,680.8635890155973,43541.06514147714,0.02001350386455989,2.001350386455989,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,suh_2017|6.0|0.1|3.0|0.0|750.0|3600.0|0.45|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,5.325481671647482,0.18155083267612665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.7388067616894,49.493592999796384,0.0012727700367800678,0.1272770036780068,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,shi_2010|5.0|0.2|0.0|0.0|640.0|3600.0|0.25|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.288184231961837,0.15000600275787426,0.0,0.1134747470423747,0.0,0.0,0.0,0.0,0.0,0.0,679.8187875275538,4246.708155186727,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|7.33|0.14|0.0|0.24|600.0|86400.0|0.3|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,6.5479525123114355,0.09705057444626468,0.5716144602847268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.477024524273,413103.3942696638,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,hu_luo_2017|7.0|0.1|0.5|0.0|675.0|3600.0|0.3|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,3.958511050738678,0.31078549484785206,0.29216455291015,0.04484741743453011,0.0,2.0,0.0,0.0,0.0,0.0,593.4561237543461,503.90212294100394,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,sadeghpour_2022_partitioning|4.0|0.31|0.42|0.0|650.0|1200.0|0.29|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,10.17858185619923,0.3083435870245992,1.8264851229837293,0.004812962381337812,0.0,0.0,0.0,0.0,0.0,0.0,704.6782443917656,234253.5775983059,0.015168490292442934,1.5168490292442933,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,cai_2016|10.0|0.3|2.0|0.0|625.0|3600.0|0.18|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,6.786643913074684,0.07213919749427629,0.5817440920990968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.0871692168809,134.12143070511567,0.02755794315195178,2.755794315195178,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,hu_luo_2017|7.0|0.1|0.5|0.0|675.0|3600.0|0.3|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,5.761199490892347,0.11930149005935582,0.014285002550623939,0.44912959575333633,0.0,0.0,0.0,0.0,0.0,0.0,631.5823227455452,32.028858033441225,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,miller_2013|5.8|0.1|0.0|0.5|700.0|3600.0|0.12|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,5.647810656539491,0.09476358754990125,0.04254476646318983,0.38265045044500784,0.0,0.0,0.0,0.0,0.0,0.0,632.6863537338387,5764.286154442942,0.015648919938689925,1.5648919938689925,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,miller_2013|5.8|0.1|0.0|0.5|600.0|3600.0|0.1|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,5.310446435405489,0.20798601959356788,0.0,0.08549073724888742,0.0,0.0,0.0,0.0,0.0,0.0,545.4025207199329,321.3229960222792,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,sun_2021_art|4.98|0.2|0.0|0.0|650.0|21600.0|0.336|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.164880543389444,0.10931069258842821,0.3754034481551883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.2709843182186,182697.87846973754,0.019013124831187993,1.9013124831187993,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,hu_luo_2017|7.0|0.1|0.5|0.0|675.0|3600.0|0.3|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.313338936541671,0.15956194841145763,0.0,0.18422772108616853,0.0,0.026,0.083,0.018,0.01,0.004,640.833706203356,23878.78027941186,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|7.17|0.139|0.046|0.21|700.0|120.0|0.424|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,5.966752288886614,0.1684271391832545,3.0955029990511846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.0226246581993,27154.028926361032,0.003381392758644327,0.3381392758644327,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,li_2015_hot_rolled_trip_time|5.83|0.17|3.12|0.0|650.0|600.0|0.503|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,9.391805164438532,0.16814543811435606,4.185483742787376,0.07527134865759774,0.0,0.0,0.0,0.0,0.0,0.0,639.4642569304104,23727.411983275848,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,pmc11173901_2024|9.4|0.2|4.3|0.0|800.0|3600.0|0.599|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,6.043462382156051,0.0008569142018034128,0.02763476163410879,0.05288104874276306,0.0,0.0,0.0,0.0,0.0,0.0,625.87111558069,25100.831985493223,0.00988638534088094,0.9886385340880941,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,nakada_2014|6.0|0.0|0.0|0.0|575.0|86400.0|0.25|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,6.83925939228289,0.11301060287242402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0658804768151,49325.338860764925,0.0009171320046896452,0.09171320046896453,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,demoor_2011|7.1|0.11|0.0|0.0|600.0|3600.0|0.15|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,5.518982764674875,0.0,0.016653244262877495,0.06987257790261209,0.0,0.0,0.0,0.0,0.0,0.0,663.2760429580454,22942.794391919666,0.00033384612330094134,0.033384612330094134,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,nakada_2014|6.0|0.0|0.0|0.0|650.0|86400.0|0.3|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,6.973017848675906,0.3892123598164941,3.8739633315403785,0.0,3.04,0.0,0.0,0.0,0.0,0.0,663.7502122868063,117017.62408198311,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,yan_2022_cu|6.94|0.387|3.86|0.0|670.0|3600.0|0.28|ebsd
